Notice;Titre;Auteur;Editeur;ISBN;"Date publication";"Categorie prêt";Cote;CB;"Numéro inventaire";Statut;Perdu;Retiré;"Date création";"Dernier prêt";"Nb prêts";"Nb renouvellements";"Prêts période";PPN
425127;Urologie;"Pr Morgan Roupret, Dr Thomas Seisen";"Éditions Vernazobres-Grego";978-2-8183-1363-3;2016;P;"WJ 10 IKB 2016";1052155173;V542873;Disponible;"Non perdu";"Non retiré";2016-10-04;2018-01-15;1;;1;194257231
425127;Urologie;"Pr Morgan Roupret, Dr Thomas Seisen";"Éditions Vernazobres-Grego";978-2-8183-1363-3;2016;P;"WJ 10 IKB 2016";1052155166;V542874;Disponible;"Non perdu";"Non retiré";2016-10-04;2017-12-15;4;;1;194257231
425127;Urologie;"Pr Morgan Roupret, Dr Thomas Seisen";"Éditions Vernazobres-Grego";978-2-8183-1363-3;2016;P;"WJ 10 IKB 2016";1052155159;V542871;Disponible;"Non perdu";"Non retiré";2016-10-04;2018-04-24;2;;1;194257231
415238;"Imagerie de l'appareil génito-urinaire";"[sous la direction de] Olivier Hélénon";"Lavoisier Médecine-sciences";978-2-257-20531-5;2015;P;"WJ 10 IMA";1052149455;V540975;Disponible;"Non perdu";"Non retiré";2015-12-02;;;;;189284277
259256;"Imagerie de l'appareil génito-urinaire";"[sous la direction de] Olivier Hélénon";"Flammarion Médecine-Sciences";2-257-12003-5;2005;P;"WJ 10 IMA T.1";1051467703;V519077;Disponible;"Non perdu";"Non retiré";2006-05-12;2013-02-26;5;;;083547746
259256;"Imagerie de l'appareil génito-urinaire";"[sous la direction de] Olivier Hélénon";"Flammarion Médecine-Sciences";2-257-12003-5;2005;P;"WJ 10 IMA T.2";1051467697;V519125;Disponible;"Non perdu";"Non retiré";2006-07-05;2017-10-16;5;;;083547746
351785;"Les incontinences urinaires de l'homme";"sous la direction de Reinier-Jacques Opsomer et Jean de Leval";Springer;978-2-287-99159-2;2011;P;"WJ 10 INC";1051957518;V530821;Disponible;"Non perdu";"Non retiré";2011-09-08;;;;;153591668
209059;"L'insuffisance sphinctérienne de la femme";"coord. par G. Amarenco et G. Serment";Elsevier;2-8429-9227-X;2000;P;"WJ 10 INS";1050778404;478143;Disponible;"Non perdu";"Non retiré";2001-01-22;2014-09-08;8;;;054084970
325875;"Lexique urologique";"Dr Fabrice Dugardin,... Pr Jacques Petit,... et Pr Philippe Grise,...";"John Libbey Eurotext";978-2-7420-0733-2;2009;P;"WJ 10 LEX";1051825886;V525845;Disponible;"Non perdu";"Non retiré";2009-08-26;;;;;134953460
325875;"Lexique urologique";"Dr Fabrice Dugardin,... Pr Jacques Petit,... et Pr Philippe Grise,...";"John Libbey Eurotext";978-2-7420-0733-2;2009;P;"WJ 10 LEX";1051825893;V525846;Disponible;"Non perdu";"Non retiré";2009-08-26;2017-07-19;;;;134953460
299840;"Les infections urinaires";"[sous la direction de] Bernard Lobel, Claude-James Soussy";Springer;978-2-28725172-6;2007;P;"WJ 10 LOB";1051591224;V521542;Disponible;"Non perdu";"Non retiré";2007-09-06;2016-09-13;5;;;117182915
349544;"Manuel pratique d'urogynécologie";"coordonné par Xavier Deffieux, Gérard Amarenco, Renaud de Tayrac, Brigitte Fatton";"Elsevier Masson";978-2-294-70993-7;2011;P;"WJ 10 MAN";1051877977;V530137;Disponible;"Non perdu";"Non retiré";2011-04-20;2014-09-08;1;;;151794693
349544;"Manuel pratique d'urogynécologie";"coordonné par Xavier Deffieux, Gérard Amarenco, Renaud de Tayrac, Brigitte Fatton";"Elsevier Masson";978-2-294-70993-7;2011;P;"WJ 10 MAN";1630103954;VS493305;Disponible;"Non perdu";"Non retiré";2011-11-28;;;;;151794693
388515;Urologie;"Pr. Morgan Roupret, Dr. Thomas Seisen";"Éd. Vernazobres-Grego";978-2-8183-0910-0;2013;P;"WJ 10 MKB 2013";1052058801;V535944;Disponible;"Non perdu";"Non retiré";2013-11-06;2018-01-15;11;;1;171605330
388515;Urologie;"Pr. Morgan Roupret, Dr. Thomas Seisen";"Éd. Vernazobres-Grego";978-2-8183-0910-0;2013;P;"WJ 10 MKB 2013";1052058818;V535945;Disponible;"Non perdu";"Non retiré";2013-11-06;2016-08-23;12;;;171605330
388515;Urologie;"Pr. Morgan Roupret, Dr. Thomas Seisen";"Éd. Vernazobres-Grego";978-2-8183-0910-0;2013;P;"WJ 10 MKB 2013";1052058825;V535946;Disponible;"Non perdu";"Non retiré";2013-11-06;2016-10-13;7;;;171605330
388515;Urologie;"Pr. Morgan Roupret, Dr. Thomas Seisen";"Éd. Vernazobres-Grego";978-2-8183-0910-0;2013;E;"WJ 10 MKB 2013";1052058832;V535950;Disponible;"Non perdu";"Non retiré";2013-11-06;2016-07-22;;;;171605330
388515;Urologie;"Pr. Morgan Roupret, Dr. Thomas Seisen";"Éd. Vernazobres-Grego";978-2-8183-0910-0;2013;P;"WJ 10 MKB 2013";1052058849;V535948;Disponible;"Non perdu";"Non retiré";2013-11-06;2015-07-24;5;;;171605330
388515;Urologie;"Pr. Morgan Roupret, Dr. Thomas Seisen";"Éd. Vernazobres-Grego";978-2-8183-0910-0;2013;P;"WJ 10 MKB 2013";1052058856;V535947;Disponible;"Non perdu";"Non retiré";2013-11-06;2016-08-17;15;;;171605330
208223;"Quel sexe ?";"Albert Netter";"Ed. Eska";2-86911-936-4;2000;P;"WJ 10 NET";1050656290;478007;Disponible;"Non perdu";"Non retiré";2000-12-21;2019-05-21;5;;1;053626869
318786;"Pathologie des voies urinaires excrétrices";"Vincent Molinié, Annick Vieillefond, Mathilde Sibony,... [et al.]";"Elsevier Masson";978-2-8101-0050-7;2008;P;"WJ 10 PAT";1051752724;V524639;Disponible;"Non perdu";"Non retiré";2009-01-22;2011-05-03;2;;;129372471
312126;"Urologie, néphrologie";"C. Prudhomme";Maloine;978-2-224-03035-3;2008;P;"WJ 10 PRU";1051746914;V524049;Disponible;"Non perdu";"Non retiré";2008-05-13;2019-05-07;7;;1;123954169
312126;"Urologie, néphrologie";"C. Prudhomme";Maloine;978-2-224-03035-3;2008;P;"WJ 10 PRU";1051746921;V524050;Disponible;"Non perdu";"Non retiré";2008-05-13;2020-03-06;14;1;2;123954169
312126;"Urologie, néphrologie";"C. Prudhomme";Maloine;978-2-224-03035-3;2008;P;"WJ 10 PRU";1051746938;V524051;Disponible;"Non perdu";"Non retiré";2008-05-13;2020-02-04;7;1;2;123954169
312126;"Urologie, néphrologie";"C. Prudhomme";Maloine;978-2-224-03035-3;2008;P;"WJ 10 PRU";1051746945;V524052;Disponible;"Non perdu";"Non retiré";2008-05-13;2015-09-18;8;;;123954169
312126;"Urologie, néphrologie";"C. Prudhomme";Maloine;978-2-224-03035-3;2008;E;"WJ 10 PRU";1051746952;V524053;Disponible;"Non perdu";"Non retiré";2008-05-13;;;;;123954169
514968;"La néphrologie et l'urologie";"Serge Quérin, Luc Valiquette et collaborateurs";"Éditions Maloine";978-2-224-03599-0;2019;P;"WJ 10 QUE";1052426877;V551966;Disponible;"Non perdu";"Non retiré";2020-06-29;;;;;242442854
344480;Urologie;"Collège universitaire des enseignants d'urologie";Ellipses;978-2-7298-6340-1;2010;P;"WJ 10 REU 2011";1051514575;;Disponible;Manquant;"Non retiré";2011-03-16;2015-08-19;21;;;149120834
344480;Urologie;"Collège universitaire des enseignants d'urologie";Ellipses;978-2-7298-6340-1;2010;P;"WJ 10 REU 2011";1051895575;V549832;Disponible;"Non perdu";"Non retiré";2019-05-21;2020-03-14;1;1;2;149120834
480411;"Chirurgie urologique";"Grégoire Robert,... Nicolas Barry Delongchamps,...";"Elsevier Masson";978-2-294-75234-6;2018;P;"WJ 10 ROB";1052367064;V547754;Disponible;Manquant;"Non retiré";2018-07-19;;;;;224955217
480411;"Chirurgie urologique";"Grégoire Robert,... Nicolas Barry Delongchamps,...";"Elsevier Masson";978-2-294-75234-6;2018;P;"WJ 10 ROB";1052420295;V551258;Disponible;"Non perdu";"Non retiré";2019-11-13;;;;;224955217
337923;"Female pelvic medicine and reconstructive surgery";"guest editor Josepth I. Schaffer";Saunders;"978-1-437-71249-0 | 1-437-71249-5";2009;P;"WJ 10 SCH";1630139670;VS493239;Disponible;"Non perdu";"Non retiré";2010-06-02;;;;;145584534
274921;"Cas cliniques en imagerie urologique et gynécologique";"Patrice Taourel, Guillaume Laffargue";"Sauramps médical";"2-84023-438-6 | 978-2-84023-438-8";2005;P;"WJ 10 TAO";1051459784;V517770;Disponible;"Non perdu";"Non retiré";2006-01-11;2011-03-14;5;;;093549709
283305;"Textbook of female urology and urogynecology";"editors-in-chief Linda Cardozo,... David Staskin,...";"Informa Health care";1-84184-358-X;2006;P;"WJ 10 TEX T.1";1051469547;V519206;Disponible;"Non perdu";"Non retiré";2006-07-04;2008-09-15;1;;;102070253
283305;"Textbook of female urology and urogynecology";"editors-in-chief Linda Cardozo,... David Staskin,...";"Informa Health care";1-84184-358-X;2006;P;"WJ 10 TEX T.2";1051469530;V519320;Disponible;"Non perdu";"Non retiré";2006-09-04;2008-09-15;1;;;102070253
377863;Urologie;"Emmanuel Ravier, Édouard Robine";"De Boeck-Estem";978-2-84371-617-1;2013;P;"WJ 10 TOU";1052048581;V535157;Disponible;"Non perdu";"Non retiré";2013-07-15;2013-12-04;2;;;168511452
377863;Urologie;"Emmanuel Ravier, Édouard Robine";"De Boeck-Estem";978-2-84371-617-1;2013;P;"WJ 10 TOU";1052048598;V535158;Disponible;"Non perdu";"Non retiré";2013-07-15;2019-05-21;3;;1;168511452
377863;Urologie;"Emmanuel Ravier, Édouard Robine";"De Boeck-Estem";978-2-84371-617-1;2013;E;"WJ 10 TOU";1052048604;V535159;Disponible;"Non perdu";"Non retiré";2013-07-15;;;;;168511452
377863;Urologie;"Emmanuel Ravier, Édouard Robine";"De Boeck-Estem";978-2-84371-617-1;2013;P;"WJ 10 TOU";1052048611;V535160;Disponible;"Non perdu";"Non retiré";2013-07-15;2013-11-19;1;;;168511452
377863;Urologie;"Emmanuel Ravier, Édouard Robine";"De Boeck-Estem";978-2-84371-617-1;2013;P;"WJ 10 TOU";1052048628;V535161;Disponible;"Non perdu";"Non retiré";2013-07-15;2014-05-21;2;;;168511452
314801;"Les tumeurs de la voie excrétrice urinaire supérieure";"Morgan Rouprêt, Eva Comperat, Raphaële Renard Penna... [et al.]";"John Libbey Eurotext";978-2-7420-0689-2;2008;P;"WJ 10 TUM";1051745528;V523884;Disponible;"Non perdu";"Non retiré";2008-09-05;;;;;126918074
196530;"L'incontinence urinaire d'effort de la femme";"Richard Villet, Delphine Salet-Lizee, Marilyne Zafiropulo";Masson;2-225-83538-1;2000;P;"WJ 10 VIL";1050723770;477125;Disponible;"Non perdu";"Non retiré";2000-06-10;2014-09-08;13;;;048296066
268126;"L'incontinence urinaire de la femme";"Richard Villet, Delphine Salet-Lizee, Ariane Cortesse... [et al.]";Masson;"2-294-01416-2 | 978-2-2940-1416-1";2005;P;"WJ 10 VIL";1051182668;V516617;Disponible;"Non perdu";"Non retiré";2005-06-21;2014-09-08;3;;;088084639
431218;"Cahiers cliniques";"Dr Bernard de Wurstemberger";"Fondation Lebherz-Cornelius Celsus | Éditions Jouvence";978-2-88911-738-3;2016;P;"WJ 10 WUR";1052330723;V544328;Disponible;"Non perdu";"Non retiré";2017-02-17;2019-04-25;1;;1;197820832
237719;Néphrologie;"Julien Rousseau";Ellipses;2-7298-1316-0;2003;P;"WJ 18 ROU V510931";1051060119;V510931;Disponible;Manquant;"Non retiré";2003-03-25;2016-07-21;42;;;069776253
294244;"La thrombose vue par... le néphrologue";"Pr. Jean-Claude Aldigier,...";"Phase 5";"2-915439-87-7 | 978-291543-987-8";2007;P;"WJ 30 ALD";1051743036;V523562;Disponible;"Non perdu";"Non retiré";2008-07-02;;;;;113226950
364254;Néphrologie;"Dr Dany Anglicheau,... Pr Bruno Moulin,... Pr Marie-Noëlle Peraldi,...";Ellipses;978-2-7298-6553-5;2012;P;"WJ 30 ANG";1052013039;V532486;Disponible;"Non perdu";"Non retiré";2012-03-05;2015-11-20;33;;;157435423
364254;Néphrologie;"Dr Dany Anglicheau,... Pr Bruno Moulin,... Pr Marie-Noëlle Peraldi,...";Ellipses;978-2-7298-6553-5;2012;P;"WJ 30 ANG";1052012995;V532490;Disponible;"Non perdu";"Non retiré";2012-03-05;2013-07-18;6;;;157435423
318735;"Atlas de pathologie rénale";"sous la direction de Laure-Hélène Noël";"Flammarion médecine-sciences";978-2-257-00023-1;2008;P;"WJ 30 ATL";1051750690;V524417;Disponible;"Non perdu";"Non retiré";2008-09-22;2009-02-14;1;;;129341428
54973;"Abrégé théorique et pratique de l'épuration extra-rénale";"Christian d'Auzac, Dominique Beacco, Éliane Édon";"Éd. hospitalières";"2-8420-4013-9 | 2-84204-013-9";1997;P;"WJ 30 AUZ";1050437325;473154;Disponible;"Non perdu";"Non retiré";1997-11-04;2015-01-29;6;;;004157877
182932;"Guide de l'épuration extra-rénale";"Christian d'Auzac, Dominique Beacco, Éliane Édon";Masson;2-225-83806-2;1999;P;"WJ 30 AUZ";1050649902;476198;Disponible;"Non perdu";"Non retiré";1999-10-20;2016-01-04;15;;;045215723
208730;"Le cancer du rein de l'adulte";"Gérard Benoît";"John Libbey Eurotext";2-7420-0255-3;2000;P;"WJ 30 BEN";1050780926;478336;Disponible;"Non perdu";"Non retiré";2001-03-09;2013-01-25;3;;;053896610
341511;Néphrologie;"Pierre Housset,... Antonin Levy,... Céline Estournet,...";"Elsevier Masson";978-2-294-07904-7;2010;P;"WJ 30 CAH 2010";1051759709;V529268;Disponible;"Non perdu";"Non retiré";2010-11-08;2016-04-28;21;;;147600766
407548;"D'autres reins que les miens";"Yvanie Caillé, Dr Frank Martinez";"Cherche midi";978-2-7491-3522-9;2015;P;"WJ 30 CAI";1052095301;V538988;Disponible;"Non perdu";"Non retiré";2015-03-25;;;;;184636701
295320;"Les thromboses au cours de l'hémofiltration";"Damien du Cheyron";"Phase 5";2-915439-89-3;2007;P;"WJ 30 CHE";1051438918;V520834;Disponible;"Non perdu";"Non retiré";2007-03-27;2008-11-05;1;;;113926057
304810;"Le cancer du rein";"Stéphane Culine et Jean-Jacques Patard";Springer;978-2-287-71650-8;2008;P;"WJ 30 CUL";1051598773;V522654;Disponible;"Non perdu";"Non retiré";2008-02-18;2015-05-12;3;;;120551926
348581;"Équilibre hydro-électrolytique";"Ph. Dequiedt,...";"Médecine sciences publications";978-2-257-20414-1;2011;P;"WJ 30 DEQ";1052043920;V534704;Disponible;"Non perdu";"Non retiré";2013-04-22;2020-10-28;8;1;3;151398127
337124;Néphrologie;"William Hanf, Amélie Belloi, Céline Guichon... [et al.]";Ellipses;978-2-7298-5405-8;2010;P;"WJ 30 ECN 2010";1051452723;V528587;Disponible;"Non perdu";"Non retiré";2010-06-07;2019-02-19;32;;1;144901560
337124;Néphrologie;"William Hanf, Amélie Belloi, Céline Guichon... [et al.]";Ellipses;978-2-7298-5405-8;2010;P;"WJ 30 ECN 2010";1051452730;V528610;Disponible;"Non perdu";"Non retiré";2010-06-07;2020-02-04;29;2;5;144901560
337124;Néphrologie;"William Hanf, Amélie Belloi, Céline Guichon... [et al.]";Ellipses;978-2-7298-5405-8;2010;P;"WJ 30 ECN 2010";1051452693;V528584;Disponible;"Non perdu";"Non retiré";2010-06-07;2020-01-20;30;;2;144901560
337124;Néphrologie;"William Hanf, Amélie Belloi, Céline Guichon... [et al.]";Ellipses;978-2-7298-5405-8;2010;E;"WJ 30 ECN 2010";1051452716;V528586;Disponible;"Non perdu";"Non retiré";2010-06-07;2011-02-25;3;;;144901560
374894;"Épuration extrarénale aiguë et chronique";"sous la direction de Jérôme Liotier et de Christophe Mariat";Maloine;978-2-224-03198-5;2012;P;"WJ 30 EPU";1052042107;V534422;Disponible;"Non perdu";"Non retiré";2013-03-12;2016-02-29;4;;;166074888
286822;"La micro-albuminurie";"Corinne Isnard Bagnis,...";Masson;2-294-07815-2;2006;P;"WJ 30 ISN";1051472486;V519499;Disponible;"Non perdu";"Non retiré";2006-07-20;2013-07-05;1;;;108029778
299480;"L'insuffisance rénale aiguë";"Laurent Jacob";Springer;978-2-287-71151-0;2007;P;"WJ 30 JAC";1051591071;V521509;Disponible;"Non perdu";"Non retiré";2007-07-20;2011-12-17;3;;;116815027
20471;"Lithiase urinaire";"Paul Jungers,... Michel Daudon,... Alain Le Duc,...";Flammarion;2-257-10212-6;1989;P;"WJ 30 JUN";1050061469;463420;Disponible;"Non perdu";"Non retiré";1996-05-29;1998-10-07;1;;;001535900
349678;"L'insuffisance rénale chronique";"P. Jungers,... D. Joly,... N.K. Man,... [et al.]";"Médecine sciences publications-[Lavoisier]";978-2-257-20430-1;2011;P;"WJ 30 JUN";1051928167;V530535;Disponible;"Non perdu";"Non retiré";2011-05-30;2016-02-29;6;;;151901864
55286;"Néphrologie et troubles hydro-électrolytiques";"Alain Kanfer,... Olivier Kourilsky,... Marie-Noëlle Peraldi,...";Masson;2-225-85539-0;1997;P;"WJ 30 KAN";1050433112;472925;Disponible;"Non perdu";"Non retiré";1997-10-03;2012-03-22;57;;;004177835
55286;"Néphrologie et troubles hydro-électrolytiques";"Alain Kanfer,... Olivier Kourilsky,... Marie-Noëlle Peraldi,...";Masson;2-225-85539-0;1997;P;"WJ 30 KAN";1050433129;472926;Disponible;"Non perdu";"Non retiré";1997-10-03;2012-01-31;50;;;004177835
218375;"Néphrologie et troubles hydroélectrolytiques";"Alain Kanfer,... Olivier Kourilsky,... Marie-Noëlle Peraldi,...";Masson;2-294-00569-4;2001;P;"WJ 30 KAN";1051213195;V512483;Disponible;"Non perdu";"Non retiré";2003-10-29;2019-11-22;66;1;2;058632050
218375;"Néphrologie et troubles hydroélectrolytiques";"Alain Kanfer,... Olivier Kourilsky,... Marie-Noëlle Peraldi,...";Masson;2-294-00569-4;2001;P;"WJ 30 KAN";1050954143;479446;Disponible;"Non perdu";"Non retiré";2002-02-01;2016-12-10;56;;;058632050
218375;"Néphrologie et troubles hydroélectrolytiques";"Alain Kanfer,... Olivier Kourilsky,... Marie-Noëlle Peraldi,...";Masson;2-294-00569-4;2001;P;"WJ 30 KAN";1050954150;479447;Disponible;"Non perdu";"Non retiré";2002-02-01;2015-04-27;76;;;058632050
119936;"Kidney transplantation";"[edited by] Peter J. Morris";"W.B. Saunders";0-7216-4557-7;1994;P;"WJ 30 KID";1050293549;469484;Disponible;"Non perdu";"Non retiré";1996-05-29;2006-10-13;6;;;018907717
378670;"Néphrologie, maladies rénales";"L. Lebon";Vernazobres-Grego;978-2-8183-0850-9;2013;P;"WJ 30 LEB 2013";1052050843;V535108;Disponible;"Non perdu";"Non retiré";2013-07-22;2019-02-19;4;;1;16893342X
378670;"Néphrologie, maladies rénales";"L. Lebon";Vernazobres-Grego;978-2-8183-0850-9;2013;P;"WJ 30 LEB 2013";1052050850;V535109;Disponible;"Non perdu";"Non retiré";2013-07-22;2018-02-22;6;;1;16893342X
378670;"Néphrologie, maladies rénales";"L. Lebon";Vernazobres-Grego;978-2-8183-0850-9;2013;P;"WJ 30 LEB 2013";1052050867;V535107;Disponible;Manquant;"Non retiré";2013-07-22;2014-07-10;;;;16893342X
378670;"Néphrologie, maladies rénales";"L. Lebon";Vernazobres-Grego;978-2-8183-0850-9;2013;P;"WJ 30 LEB 2013";1052079400;V537388;Disponible;"Non perdu";"Non retiré";2014-09-18;2019-12-09;9;;2;16893342X
413833;"Épuration extrarénale en réanimation";"sous la coordination de Matthieu Legrand et Didier Journois";Arnette;978-2-7184-1381-5;2015;P;"WJ 30 LEG";1052149424;V541208;Disponible;"Non perdu";"Non retiré";2015-12-02;2020-03-02;1;;1;188555927
52601;"L'hémodialyse chronique";"N. K. Man,... J. Zingraff,... P. Jungers,...";"Flammarion médecine-sciences";2-257-10142-1;1996;P;"WJ 30 MAN";1050411257;472246;Disponible;"Non perdu";"Non retiré";1997-02-28;2014-12-19;22;;;003999807
219882;"Manuel de néphrologie clinique";"coord. Jean-Michel Suc,... Dominique Durand,...";Ellipses;2-7298-0591-5;2001;P;"WJ 30 MAN";1050955751;479566;Disponible;"Non perdu";"Non retiré";2002-02-26;2012-10-17;23;;;059286156
306791;"Manuel d'épuration extrarénale en réanimation";"René Robert, Mehran Monchi, Frédérique Schortgen... [et al.]";"Elsevier, Masson";978-2-84299-932-2;2008;P;"WJ 30 MAN";1051599527;V522661;Disponible;"Non perdu";"Non retiré";2008-02-18;2015-03-20;2;;;122032047
333830;"L'hémodialyse de suppléance";"N. K. Man,... M. Touam,... P. Jungers,...";"Flammarion Médecine-Sciences";978-2-257-20404-2;2010;P;"WJ 30 MAN";1051864465;V527773;Disponible;"Non perdu";"Non retiré";2010-02-16;2015-11-28;5;;;142371297
333830;"L'hémodialyse de suppléance";"N. K. Man,... M. Touam,... P. Jungers,...";"Flammarion Médecine-Sciences";978-2-257-20404-2;2010;P;"WJ 30 MAN";1051864472;V527774;Disponible;"Non perdu";"Non retiré";2010-02-16;2015-03-20;6;;;142371297
319529;Néphrologie;"Dominique Joly,...";"Editions Vernazobres-Grego";978-284136-811-2;2008;P;"WJ 30 MKB 2008";1051831566;V526475;Disponible;"Non perdu";"Non retiré";2009-10-08;2020-03-13;20;;2;129897396
319529;Néphrologie;"Dominique Joly,...";"Editions Vernazobres-Grego";978-284136-811-2;2008;P;"WJ 30 MKB 2008";1051831542;V526477;Disponible;"Non perdu";"Non retiré";2009-10-08;2019-07-03;32;;1;129897396
319529;Néphrologie;"Dominique Joly,...";"Editions Vernazobres-Grego";978-284136-811-2;2008;P;"WJ 30 MKB 2008";1051831535;V526478;Disponible;Manquant;"Non retiré";2009-10-08;2018-09-14;18;;1;129897396
319529;Néphrologie;"Dominique Joly,...";"Editions Vernazobres-Grego";978-284136-811-2;2008;P;"WJ 30 MKB 2008";1051166125;V524861;Disponible;"Non perdu";"Non retiré";2009-01-20;2017-10-02;32;;;129897396
319529;Néphrologie;"Dominique Joly,...";"Editions Vernazobres-Grego";978-284136-811-2;2008;P;"WJ 30 MKB 2008";1051166132;V524862;Disponible;"Non perdu";"Non retiré";2009-01-20;2019-02-14;30;;2;129897396
319529;Néphrologie;"Dominique Joly,...";"Editions Vernazobres-Grego";978-284136-811-2;2008;E;"WJ 30 MKB 2008";1051451993;V524863;Disponible;"Non perdu";"Non retiré";2009-01-20;;;;;129897396
319529;Néphrologie;"Dominique Joly,...";"Editions Vernazobres-Grego";978-284136-811-2;2008;P;"WJ 30 MKB 2008";1051831559;V526476;Disponible;"Non perdu";"Non retiré";2015-08-31;;;;;129897396
319529;Néphrologie;"Dominique Joly,...";"Editions Vernazobres-Grego";978-284136-811-2;2008;P;"WJ 30 MKB 2008";1051831573;V526474;Disponible;"Non perdu";"Non retiré";2015-08-31;2016-10-26;1;;;129897396
28275;"Néphrologie pour le 3ème cycle";"dir. par Jean-Daniel Sraer et Pierre Verroust";"Ed. Marketing";2-7298-9016-5;1990;P;"WJ 30 NEP";1050162845;464216;Disponible;"Non perdu";"Non retiré";1996-05-29;2004-07-15;2;;;002117819
